app_name,count,mean,positive_rate,weighted_score
Albert and Otto: The Adventure Begins,130,0.2923076923076923,0.6461538461538462,0.6124679520000604
Albino Lullaby: Episode 1,221,0.5927601809954751,0.7963800904977375,0.7380991702527874
Alcatraz Builder,14,0.14285714285714285,0.5714285714285714,0.5398179366035072
Alchemist Penguin,8,1.0,1.0,0.7419437476723167
Alchemist's Awakening,109,0.6513761467889908,0.8256880733944955,0.7465689578097817
Alchemy Mysteries: Prague Legends,234,0.36752136752136755,0.6837606837606838,0.6482392857532072
Alea Jacta Est,37,0.2972972972972973,0.6486486486486487,0.5989209093250573
Alekhine's Gun,70,0.17142857142857143,0.5857142857142857,0.5619585263351079
Alex Hunter - Lord of the Mind,63,0.6507936507936508,0.8253968253968254,0.732350556711133
Alexia Crow,31,-0.03225806451612903,0.4838709677419355,0.48955312199165096
Alganon,150,-0.29333333333333333,0.35333333333333333,0.3857220694205011
Alice in Wonderland,18,0.5555555555555556,0.7777777777777778,0.6632912699611209
Alice's Mom's Rescue,17,0.17647058823529413,0.5882352941176471,0.5512722559357107
Alice's Patchwork,26,0.6153846153846154,0.8076923076923077,0.6936060823488843
Alice's Patchworks 2,1,1.0,1.0,0.5941636475090435
Alice: Madness Returns,3539,0.7191296976547047,0.8595648488273524,0.8288448785056027
Alicemare,10,0.8,0.9,0.7056567076341681
Alien Attack,26,0.38461538461538464,0.6923076923076923,0.6210038014680527
Alien Blitz,7,1.0,1.0,0.7326299055525074
Alien Breed 2: Assault,305,0.16721311475409836,0.5836065573770491,0.5686798633406206
Alien Breed 3: Descent,110,0.3090909090909091,0.6545454545454545,0.617104003733965
Alien Breed: Impact,381,0.4068241469816273,0.7034120734908137,0.6694418656612809
Alien Carnage / Halloween Harry,23,0.21739130434782608,0.6086956521739131,0.5669388541835921
Alien Hallway,96,0.25,0.625,0.5934621468627868
Alien Invasion Tower Defense,1,1.0,1.0,0.5941636475090435
Alien Rage - Unlimited,494,0.4291497975708502,0.7145748987854251,0.6814296010143809
Alien Robot Monsters,50,0.76,0.88,0.7636533845953547
Alien Shooter,135,0.6296296296296297,0.8148148148148148,0.7430691022598851
Alien Shooter 2 Conscription,47,0.48936170212765956,0.7446808510638298,0.6683858751906256
Alien Shooter: Revisited,45,0.2,0.6,0.5684165173494851
Alien Spidy,46,0.08695652173913043,0.5434782608695652,0.5298349255529233
Alien Swarm,6360,0.9047169811320754,0.9523584905660377,0.9199612878849524
Alien: Isolation,10149,0.8415607449009754,0.9207803724504877,0.8945992043973553
Aliens versus Predator Classic 2000,726,0.8209366391184573,0.9104683195592287,0.8539912762936749
Aliens vs. Predator,3111,0.7119897139183542,0.8559948569591771,0.8243768834201709
Aliens: Colonial Marines,3193,-0.04227998747259631,0.47886000626370184,0.4807229293768058
All Aspect Warfare,10,-0.4,0.3,0.39717164618291595
All Guns On Deck,34,-0.058823529411764705,0.47058823529411764,0.4806740337695536
All Is Dust,618,-0.21035598705501618,0.3948220064724919,0.4100114637806798
All My Gods,15,0.7333333333333333,0.8666666666666667,0.707520860952925
Allods Online,66,0.06060606060606061,0.5303030303030303,0.5217566390640902
Allods Online RU,15,-0.06666666666666667,0.4666666666666667,0.48113446718609776
Allumette,157,0.8980891719745223,0.9490445859872612,0.8512245696023862
Almightree: The Last Dreamer,22,0.5454545454545454,0.7727272727272727,0.6666047305543655
Alone K.W.,17,-0.8823529411764706,0.058823529411764705,0.24363872032144623
Alone in the Dark,162,-0.4444444444444444,0.2777777777777778,0.3257348499659468
Alone in the Dark: Illumination,77,-0.5064935064935064,0.24675324675324675,0.3149818775725966
Alone in the Dark: The New Nightmare,75,0.12,0.56,0.5437081672562726
Along the Edge,41,0.8536585365853658,0.926829268292683,0.7882789700062556
Alpha Kimori™ Episode One ,134,0.19402985074626866,0.5970149253731343,0.5748562299087878
Alpha Polaris : A Horror Adventure Game,64,0.5,0.75,0.6788461000499197
Alpha Prime,580,0.006896551724137931,0.503448275862069,0.5029406987003034
Alpha Protocol,1993,0.6467636728549925,0.8233818364274962,0.7905421218234776
Alpha Runner,80,0.6,0.8,0.7200883647615093
Alpha Zylon,69,0.07246376811594203,0.5362318840579711,0.5261472286508831
Alphabeats: Master Edition,9,0.5555555555555556,0.7777777777777778,0.6388888888888888
Alphadia Genesis,42,0.7619047619047619,0.8809523809523809,0.7581667093159872
Alteil: Horizons,68,-0.11764705882352941,0.4411764705882353,0.45762027660231586
Alter Ego,75,0.38666666666666666,0.6933333333333334,0.6408374278257671
Alter World,106,0.32075471698113206,0.660377358490566,0.6210913716970395
Alteric,28,0.7857142857142857,0.8928571428571429,0.7502934321455981
AlternativA,91,-0.0989010989010989,0.45054945054945056,0.4632263218220459
Altitude,774,0.8604651162790697,0.9302325581395349,0.8721645680752955
AltspaceVR,169,0.727810650887574,0.863905325443787,0.7863598644665644
Alum,59,0.423728813559322,0.711864406779661,0.6500939037311148
Always Remember Me,169,0.1242603550295858,0.5621301775147929,0.5488907085674622
Always Sometimes Monsters,1554,0.5379665379665379,0.768983268983269,0.7395445653907068
Amaranthine,25,0.68,0.84,0.7124943304209167
Amazing Adventures Around the World,18,0.5555555555555556,0.7777777777777778,0.6632912699611209
Amazing Adventures: The Lost Tomb,16,0.5,0.75,0.6434537975191007
Amazing Frog?,569,0.7820738137082601,0.8910369068541301,0.8331451468448429
Amazing Princess Sarah,108,0.42592592592592593,0.7129629629629629,0.6610856359751388
Ame no Marginal -Rain Marginal-,38,0.8947368421052632,0.9473684210526315,0.7988750204509057
Amelia Earhart,1,-1.0,,
America's Army 3,1026,0.3313840155945419,0.665692007797271,0.6451459491697825
America's Army: Proving Grounds,3269,0.4750688283878862,0.737534414193943,0.7167497867317513
American Conquest,93,0.3548387096774194,0.6774193548387096,0.6322306050160837
American Conquest - Fight Back,62,0.4838709677419355,0.7419354838709677,0.6724259955178806
American Powerhaul Train Simulator,12,0.0,0.5,0.5
American Truck Simulator,5680,0.8573943661971831,0.9286971830985915,0.8969316497358373
Amerzone: The Explorer's Legacy,47,0.48936170212765956,0.7446808510638298,0.6683858751906256
Amigdala,36,0.5555555555555556,0.7777777777777778,0.684103200695651
Amihailu in Dreamland,9,0.5555555555555556,0.7777777777777778,0.6388888888888888
Amnesia: A Machine for Pigs,2700,0.20444444444444446,0.6022222222222222,0.5927477835880979
Amnesia: The Dark Descent,9349,0.9045887260669591,0.9522943630334795,0.923448218637519
Amnesia™: Memories,857,0.9206534422403734,0.9603267211201867,0.900070967843009
Among Ripples,747,0.4029451137884873,0.7014725568942436,0.6739882168847471
Among the Heavens,58,0.5862068965517241,0.7931034482758621,0.7072136951529873
Among the Sleep,2117,0.7137458667926311,0.8568729333963155,0.8212843964339934
Amphora,43,0.7209302325581395,0.8604651162790697,0.7450840121685374
Ampu-Tea,649,0.13097072419106318,0.5654853620955316,0.5561662842900511
Amulet of Dreams,13,-0.23076923076923078,0.38461538461538464,0.4367503379491652
Amygdala,20,-0.1,0.45,0.4699959635203316
An Assassin in Orlandes,26,0.6923076923076923,0.8461538461538461,0.7178068426424948
An Imp? A Fiend!,30,0.3333333333333333,0.6666666666666666,0.6073872194210471
An Octave Higher,96,0.8541666666666666,0.9270833333333334,0.8193290017811881
Anachronox,147,0.5374149659863946,0.7687074829931972,0.70900864387177
Analogue: A Hate Story,1317,0.8830675778283978,0.9415337889141989,0.8907440685540995
Anarchy Arcade,1705,0.436950146627566,0.718475073313783,0.6952220588727467
Anarcute,95,0.9157894736842105,0.9578947368421052,0.842005647288509
Ancestory,26,0.0,0.5,0.5
Ancient Go,9,0.3333333333333333,0.6666666666666666,0.5833333333333333
Ancient Planet,73,0.6164383561643836,0.8082191780821918,0.7238536864817643
Ancient Space,188,-0.07446808510638298,0.4627659574468085,0.4704511880540776
Ancient VR coaster,10,0.2,0.6,0.551414176908542
Ancients of Ooga,12,0.3333333333333333,0.6666666666666666,0.5896617620766746
And So It Was,15,0.6,0.8,0.6697897953251204
And Yet It Moves,641,0.28861154446177845,0.6443057722308893,0.6236932353413881
Andromedum,13,0.38461538461538464,0.6923076923076923,0.605416103418058
Angel Express [Tokkyu Tenshi],10,0.8,0.9,0.7056567076341681
Angeldust,418,0.2727272727272727,0.6363636363636364,0.6142156882233973
Angelica Weaver: Catch Me When You Can - Collector’s Edition,52,0.38461538461538464,0.6923076923076923,0.6341056936192571
Angels & Demigods,36,0.16666666666666666,0.5833333333333334,0.5552309602086953
Angels Fall First,629,0.589825119236884,0.794912559618442,0.7525475026206224
Angels That Kill - The Final Cut,13,-0.23076923076923078,0.38461538461538464,0.4367503379491652
Angels of Fasaria: Version 2.0,24,-0.25,0.375,0.4224338240465895
Angle of Attack,2,-1.0,,
Angry Arrows,53,0.8867924528301887,0.9433962264150944,0.8099551591939012
Angry Birds Space,161,0.7142857142857143,0.8571428571428571,0.7799260796029122
Angry Video Game Nerd Adventures,1663,0.7630787733012627,0.8815393866506314,0.8406250412976645
Angry Video Game Nerd II: ASSimilation,265,0.8716981132075472,0.9358490566037736,0.8546830831396204
Angvik,158,0.46835443037974683,0.7341772151898734,0.683260770560107
Anima Gate of Memories,95,0.49473684210526314,0.7473684210526316,0.6847616715236773
Animal Gods,31,-0.16129032258064516,0.41935483870967744,0.4477656099582549
Animated Puzzles,8,1.0,1.0,0.7419437476723167
Anime Studio Simulator,16,0.5,0.75,0.6434537975191007
Ankh - Anniversary Edition,11,0.6363636363636364,0.8181818181818182,0.6675872063573061
Ankh 3: Battle of the Gods,8,-0.25,0.375,0.4395140630819208
Anmynor Puzzles,4,0.0,0.5,0.5
Anna - Extended Edition,681,0.1894273127753304,0.5947136563876652,0.5814287498099197
Anna's Quest,160,0.8,0.9,0.813355857602978
Annie Amber,28,0.42857142857142855,0.7142857142857143,0.6365236902612353
Anno 2070,4576,0.15297202797202797,0.576486013986014,0.5704376576100079
Anno 2205,1027,0.1587147030185005,0.5793573515092503,0.5695198029092748
Anode,26,0.8461538461538461,0.9230769230769231,0.7662083632297161
Anodyne,672,0.7202380952380952,0.8601190476190477,0.8094049467150077
Anomalies,9,0.7777777777777778,0.8888888888888888,0.6944444444444444
Anomaly 1729,17,0.8823529411764706,0.9411764705882353,0.7563612796785537
Anomaly 2,204,0.5294117647058824,0.7647058823529411,0.7113900323295154
Anomaly Defenders,68,0.47058823529411764,0.7352941176470589,0.6695188935907365
Anomaly Korea,119,0.6134453781512605,0.8067226890756303,0.7341371708913066
Anomaly Warzone Earth,1059,0.7299338999055713,0.8649669499527857,0.8201393253239104
Anomaly Warzone Earth Mobile Campaign,70,0.6571428571428571,0.8285714285714286,0.73750768428458
Anomaly Zone,1995,-0.41152882205513786,0.2942355889724311,0.3151248438686479
Another Brick in The Mall,166,0.7228915662650602,0.8614457831325302,0.7840105103347814
Another Perspective,172,0.7674418604651163,0.8837209302325582,0.8023823701518076
Another Star,24,0.9166666666666666,0.9583333333333334,0.7844093118291717
Another World,518,0.6602316602316602,0.8301158301158301,0.7798445976472299
Anoxemia,110,0.12727272727272726,0.5636363636363636,0.548219295655162
Ant Queen,61,0.11475409836065574,0.5573770491803278,0.5408126935211577
Ant War: Domination,106,0.05660377358490566,0.5283018867924528,0.5213690655935952
Antenna,1091,0.44454628780934924,0.7222731439046746,0.6952154459339428
AntharioN,111,0.27927927927927926,0.6396396396396397,0.6059006069613332
Anthelion,2,0.0,0.5,0.5
Anti-Opoly,14,-0.14285714285714285,0.42857142857142855,0.46018206339649276
Antichamber,7281,0.9175937371240215,0.9587968685620107,0.9272492093194593
Antiflux,8,1.0,1.0,0.7419437476723167
Antihorror,18,-0.4444444444444444,0.2777777777777778,0.3693669840311033
Antisquad,130,-0.07692307692307693,0.46153846153846156,0.47040317052629993
Anyland,92,0.9565217391304348,0.9782608695652174,0.8560548958746512
AoF Chess Club 2.0,19,-0.2631578947368421,0.3684210526315789,0.42182057269617845
AoF World Online,23,-0.8260869565217391,0.08695652173913043,0.2456323541023498
Aozora Meikyuu,175,0.49714285714285716,0.7485714285714286,0.6961529345422712
Apartment 666,80,-0.15,0.425,0.4449779088096227
Apocalypse Hotel - The Post-Apocalyptic Hotel Simulator!,35,-0.14285714285714285,0.42857142857142855,0.4528586721977711
Apocalypse: Party's Over,12,0.8333333333333334,0.9166666666666666,0.7241544051916865
Apollo 11 VR,291,0.8075601374570447,0.9037800687285223,0.8306677279568893
Apollo4x,32,-0.25,0.375,0.4186306585605292
Apothecarium: The Renaissance of Evil - Premium Edition,36,0.1111111111111111,0.5555555555555556,0.5368206401391302
Apotheon,1121,0.7983942908117752,0.8991971454058876,0.850997028613957
Apotheon Arena,378,0.5238095238095238,0.7619047619047619,0.7180622281957793
AppGameKit Classic,94,0.6382978723404256,0.8191489361702128,0.7381201612560466
Appointment With FEAR,60,0.3,0.65,0.6064835532611387
Approaching Blocks,27,0.25925925925925924,0.6296296296296297,0.5820888494779664
Aqua Kitty - Milk Mine Defender,235,0.8127659574468085,0.9063829787234042,0.8279284858754364
AquaNox,85,0.4117647058823529,0.7058823529411765,0.6520210242653328
AquaSnap Window Manager,20,0.7,0.85,0.7100282553576787
Aquadelic GT,10,0.8,0.9,0.7056567076341681
Aquaria,642,0.7819314641744548,0.8909657320872274,0.8351466158215866
Ara Fell: Enhanced Edition,87,0.8620689655172413,0.9310344827586207,0.8190483094071355
Aragami,634,0.7949526813880127,0.8974763406940063,0.8405134106236447
Arcadecraft,88,0.0,0.5,0.5
Arcana Heart 3 LOVE MAX!!!!!,93,0.9139784946236559,0.956989247311828,0.8405939826171857
Arcane Sorcery,21,0.3333333333333333,0.6666666666666666,0.6009403559126393
Arcane Worlds,96,0.22916666666666666,0.6145833333333334,0.5856736346242212
ArcaniA,460,-0.0782608695652174,0.4608695652173913,0.46704490410199784
ArcaniA: Fall of Setarrif,69,-0.13043478260869565,0.43478260869565216,0.45293498842841035
Arcanum,142,0.7183098591549296,0.8591549295774648,0.7785315435560077
Archeblade,2675,0.36822429906542054,0.6841121495327103,0.6669999309160004
Archibald's Adventures,14,1.0,1.0,0.7787255562245505
Archimedes,82,0.6097560975609756,0.8048780487804879,0.7242611501809202
Archon:Classic,68,0.5588235294117647,0.7794117647058824,0.7013036861389995
Arclight Cascade,6,1.0,1.0,0.7216635107643746
Arctic Adventure,14,0.0,0.5,0.5
Arctic Trucker Simulator,6,-0.3333333333333333,0.3333333333333333,0.4261121630785418
Arctic alive,19,-0.2631578947368421,0.3684210526315789,0.42182057269617845
Arctico,190,0.5263157894736842,0.7631578947368421,0.7090130716879068
Area-X,8,1.0,1.0,0.7419437476723167
Arena Wars 2,158,-0.379746835443038,0.310126582278481,0.3514101860323457
Ares Omega,7,-0.42857142857142855,0.2857142857142857,0.4003014690489254
Arevan,8,0.0,0.5,0.5
Aritana and the Harpy's Feather,11,1.0,1.0,0.7633513242757667
Arizona Sunshine,755,0.7033112582781457,0.8516556291390729,0.8038371047624627
Arkham Nightmares,5,-0.2,0.4,0.4583113548778277
Arkhelom 3D,6,0.3333333333333333,0.6666666666666666,0.5738878369214582
Arkshot,74,0.8648648648648649,0.9324324324324325,0.8145447107317461
Arma 2,960,0.475,0.7375,0.7074548479978701
Arma 2: Operation Arrowhead,7449,0.8440059068331319,0.922002953416566,0.8931838606871658
Arma 3,32308,0.7771449795716231,0.8885724897858116,0.8715104711670641
Arma Tactics,308,-0.3246753246753247,0.33766233766233766,0.36656029180531213
Arma: Cold War Assault,1451,0.5520330806340454,0.7760165403170227,0.7451783906999422
Arma: Combat Operations,95,0.4105263157894737,0.7052631578947368,0.6533128763707109
Arma: Gold Edition,228,0.39473684210526316,0.6973684210526315,0.6589184159511947
Armada 2526,17,0.058823529411764705,0.5294117647058824,0.5170907519785702
Armada 2526 Gold Edition,38,0.15789473684210525,0.5789473684210527,0.5527426506678069
Armed Against the Undead,27,0.8518518518518519,0.9259259259259259,0.7697205054276035
Armed and Dangerous,60,0.8666666666666667,0.9333333333333333,0.8076191538655119
Armed with Wings: Rearmed,98,0.8979591836734694,0.9489795918367347,0.8363945880362351
Armello,1979,0.7554320363820111,0.8777160181910055,0.8392771762684169
Armikrog,482,-0.05394190871369295,0.4730290456431535,0.4772261302202258
Armor Clash,32,0.6875,0.84375,0.7237656889585447
Armored Fist 3,10,0.4,0.7,0.602828353817084
Armored Hunter GUNHOUND EX,96,0.4375,0.71875,0.6635587570098768
Arms Dealer,144,0.1111111111111111,0.5555555555555556,0.5431364335231494
Army of Pixels,23,0.7391304347826086,0.8695652173913043,0.7275921042242133
Army of Tentacles: (Not) A Cthulhu Dating Sim,33,0.2727272727272727,0.6363636363636364,0.5891923757964243
Arson & Plunder: Unleashed,27,0.1111111111111111,0.5555555555555556,0.535180935490557
ArsonVille,13,0.23076923076923078,0.6153846153846154,0.5632496620508348
ArtRage 4,63,0.873015873015873,0.9365079365079365,0.8116897711978615
Artemis Spaceship Bridge Simulator,275,0.8327272727272728,0.9163636363636364,0.8396829586707959
Artifact Adventure,53,0.5849056603773585,0.7924528301886793,0.7044385092555518
Artificial Defense,101,0.8811881188118812,0.9405940594059405,0.8311002069874008
Arvale,31,0.6129032258064516,0.8064516129032258,0.6984906821586315
Arx Fatalis,222,0.7117117117117117,0.8558558558558559,0.7859740830201166
Ascendant,143,0.5104895104895105,0.7552447552447552,0.6980672798921898
Ascension,141,0.3049645390070922,0.6524822695035462,0.6181805417037044
Ascension to the Throne,58,0.4482758620689655,0.7241379310344828,0.6584575315875785
Ascent - The Space Game,232,0.46551724137931033,0.7327586206896551,0.6876498873417831
Asdivine Hearts,19,0.5789473684210527,0.7894736842105263,0.6719947400684073
Aselia the Eternal -The Spirit of Eternity Sword-,29,0.7931034482758621,0.896551724137931,0.7541084205027756
Asemblance,41,0.36585365853658536,0.6829268292682927,0.623548130002681
